cutoff_bohr,fold,seed,scheme,n_train,n_test,best_standardized_mse,final_standardized_mse,best_step
1.5,4,47,A,122,34,0.00019379913176562972,0.00019379913176562972,20000
1.5,4,71,A,122,34,0.00014292492228782904,0.00014292492228782904,20000
1.5,4,101,A,122,34,0.00016003237940748135,0.00016003237940748135,20000
1.5,4,11,B,122,34,5.1401879694902875e-06,5.1401879694902875e-06,20000
1.5,4,29,B,122,34,2.5429627831023252e-06,2.5429627831023252e-06,20000
1.5,4,47,B,122,34,3.630254594619182e-06,3.630254594619182e-06,20000
1.5,4,71,B,122,34,3.937026655844515e-06,3.937026655844515e-06,20000
1.5,4,101,B,122,34,4.448151839424462e-06,4.448151839424462e-06,20000
2.0,0,11,A,128,28,4.4481097716950996e-05,4.4481097716950996e-05,20000
2.0,0,29,A,128,28,6.366897138997493e-05,6.366897138997493e-05,20000
2.0,0,47,A,128,28,6.501681331872063e-05,6.501681331872063e-05,20000
2.0,0,71,A,128,28,4.2600019877921593e-05,4.2600019877921593e-05,20000
2.0,0,101,A,128,28,4.329287419538099e-05,4.329287419538099e-05,20000
2.0,0,11,B,128,28,2.4405980008753716e-06,2.4405980008753716e-06,20000
2.0,0,29,B,128,28,2.657370708227532e-06,2.657370708227532e-06,20000
2.0,0,47,B,128,28,2.858566961874748e-06,2.858566961874748e-06,20000
2.0,0,71,B,128,28,3.279975833806568e-06,3.279975833806568e-06,20000
2.0,0,101,B,128,28,3.7314593071825585e-06,3.7314593071825585e-06,20000
2.0,1,11,A,122,34,5.2527561002180014e-05,5.2527561002180014e-05,20000
2.0,1,29,A,122,34,5.811446079520217e-05,5.811446079520217e-05,20000
2.0,1,47,A,122,34,7.165743166691803e-05,7.165743166691803e-05,20000
2.0,1,71,A,122,34,4.580888287831941e-05,4.580888287831941e-05,20000
2.0,1,101,A,122,34,4.73847245240523e-05,4.73847245240523e-05,20000
2.0,1,11,B,122,34,3.0967529637490553e-06,3.0967529637490553e-06,20000
2.0,1,29,B,122,34,2.613476153551841e-06,2.613476153551841e-06,20000
2.0,1,47,B,122,34,2.9160367524759605e-06,2.9160367524759605e-06,20000
2.0,1,71,B,122,34,3.3237830919453197e-06,3.3237830919453197e-06,20000
2.0,1,101,B,122,34,3.920800952041127e-06,3.920800952041127e-06,20000
2.0,2,11,A,128,28,5.159848539836915e-05,5.159848539836915e-05,20000
2.0,2,29,A,128,28,5.513899047502406e-05,5.513899047502406e-05,20000
2.0,2,47,A,128,28,6.920039900022042e-05,6.920039900022042e-05,20000
2.0,2,71,A,128,28,4.403136925300103e-05,4.403136925300103e-05,20000
2.0,2,101,A,128,28,4.4903225777963843e-05,4.4903225777963843e-05,20000
2.0,2,11,B,128,28,2.892503113276966e-06,2.892503113276966e-06,20000
2.0,2,29,B,128,28,2.503675292286198e-06,2.503675292286198e-06,20000
2.0,2,47,B,128,28,2.5903830261796276e-06,2.5903830261796276e-06,20000
2.0,2,71,B,128,28,3.0617063246041546e-06,3.0617063246041546e-06,20000
2.0,2,101,B,128,28,3.6302701163039724e-06,3.6302701163039724e-06,20000
2.0,3,11,A,123,33,5.0292473180223586e-05,5.0292473180223586e-05,20000
2.0,3,29,A,123,33,6.964136443365886e-05,6.964136443365886e-05,20000
2.0,3,47,A,123,33,7.116395508662941e-05,7.116395508662941e-05,20000
2.0,3,71,A,123,33,4.7309347992166926e-05,4.7309347992166926e-05,20000
2.0,3,101,A,123,33,4.7832757884915225e-05,4.7832757884915225e-05,20000
2.0,3,11,B,123,33,2.635071377931752e-06,2.635071377931752e-06,20000
