cutoff_bohr,fold,seed,scheme,n_train,n_test,best_standardized_mse,final_standardized_mse,best_step
1.5,3,29,A,170,42,0.0001833864801684624,0.0001833864801684624,20000
1.5,3,47,A,170,42,0.00018696975305145525,0.00018696975305145525,20000
1.5,3,71,A,170,42,0.00014611625956369842,0.00014611625956369842,20000
1.5,3,101,A,170,42,0.00015763036845252405,0.00015763036845252405,20000
1.5,3,11,B,170,42,5.055830723687911e-06,5.055830723687911e-06,20000
1.5,3,29,B,170,42,2.5938942333133526e-06,2.5938942333133526e-06,20000
1.5,3,47,B,170,42,3.859473080049341e-06,3.859473080049341e-06,20000
1.5,3,71,B,170,42,4.058529817544925e-06,4.058529817544925e-06,20000
1.5,3,101,B,170,42,4.4738252817651096e-06,4.4738252817651096e-06,20000
1.5,4,11,A,169,43,0.00012810334086362855,0.00012810334086362855,20000
1.5,4,29,A,169,43,0.0001790490269266848,0.0001790490269266848,20000
1.5,4,47,A,169,43,0.00019126838781924148,0.00019126838781924148,20000
1.5,4,71,A,169,43,0.00014450412843551667,0.00014450412843551667,20000
1.5,4,101,A,169,43,0.00015784392647271244,0.00015784392647271244,20000
1.5,4,11,B,169,43,4.926427531718948e-06,4.926427531718948e-06,20000
1.5,4,29,B,169,43,2.5741956668783368e-06,2.5741956668783368e-06,20000
1.5,4,47,B,169,43,3.8087531438527363e-06,3.8087531438527363e-06,20000
1.5,4,71,B,169,43,4.041262423332679e-06,4.041262423332679e-06,20000
1.5,4,101,B,169,43,4.4551549893334525e-06,4.4551549893334525e-06,20000
2.0,0,11,A,150,39,4.554269785284025e-05,4.554269785284025e-05,20000
2.0,0,29,A,150,39,6.185276746193037e-05,6.185276746193037e-05,20000
2.0,0,47,A,150,39,6.418865050400497e-05,6.418865050400497e-05,20000
2.0,0,71,A,150,39,4.1939272132143154e-05,4.1939272132143154e-05,20000
2.0,0,101,A,150,39,4.24201673755927e-05,4.24201673755927e-05,20000
2.0,0,11,B,150,39,2.6718499413118883e-06,2.6718499413118883e-06,20000
2.0,0,29,B,150,39,2.5887456953547473e-06,2.5887456953547473e-06,20000
2.0,0,47,B,150,39,2.6925865806576087e-06,2.6925865806576087e-06,20000
2.0,0,71,B,150,39,3.1313393198645814e-06,3.1313393198645814e-06,20000
2.0,0,101,B,150,39,3.6914258151922617e-06,3.6914258151922617e-06,20000
2.0,1,11,A,152,37,4.93721969220389e-05,4.93721969220389e-05,20000
2.0,1,29,A,152,37,5.5648104946758416e-05,5.5648104946758416e-05,20000
2.0,1,47,A,152,37,6.845257533995016e-05,6.845257533995016e-05,20000
2.0,1,71,A,152,37,4.3808846993038976e-05,4.3808846993038976e-05,20000
2.0,1,101,A,152,37,4.47996436152393e-05,4.47996436152393e-05,20000
2.0,1,11,B,152,37,2.721474931442503e-06,2.721474931442503e-06,20000
2.0,1,29,B,152,37,2.6656600438947516e-06,2.6656600438947516e-06,20000
2.0,1,47,B,152,37,2.7936390040497177e-06,2.7936390040497177e-06,20000
2.0,1,71,B,152,37,3.2109896894638323e-06,3.2109896894638323e-06,20000
2.0,1,101,B,152,37,3.771022788583114e-06,3.771022788583114e-06,20000
2.0,2,11,A,152,37,5.022846378257892e-05,5.022846378257892e-05,20000
2.0,2,29,A,152,37,5.6238884311893636e-05,5.6238884311893636e-05,20000
2.0,2,47,A,152,37,6.884530558070437e-05,6.884530558070437e-05,20000
2.0,2,71,A,152,37,4.451704942401067e-05,4.451704942401067e-05,20000
2.0,2,101,A,152,37,4.538692931250253e-05,4.538692931250253e-05,20000
2.0,2,11,B,152,37,2.6891793339772493e-06,2.6891793339772493e-06,20000
2.0,2,29,B,152,37,2.603465537033948e-06,2.603465537033948e-06,20000
2.0,2,47,B,152,37,2.7565346420189014e-06,2.7565346420189014e-06,20000
2.0,2,71,B,152,37,3.19114408384185e-06,3.19114408384185e-06,20000
2.0,2,101,B,152,37,3.7216445289759037e-06,3.7216445289759037e-06,20000
2.0,3,11,A,151,38,4.89128954283841e-05,4.89128954283841e-05,20000
2.0,3,29,A,151,38,6.736128217455989e-05,6.736128217455989e-05,20000
2.0,3,47,A,151,38,6.88550336312896e-05,6.88550336312896e-05,20000
2.0,3,71,A,151,38,4.530195964364466e-05,4.530195964364466e-05,20000
2.0,3,101,A,151,38,4.592819379405795e-05,4.592819379405795e-05,20000
