cutoff_bohr,scheme,seed,n_points,rmse_cm-1,linear-r-weighted-rmse_cm-1,mae_cm-1,max-absolute-error_cm-1,shortest-quintile-rmse_cm-1
0.4,A,101,320,3259.2818621142974,1230.4515025216112,1940.7041825113715,18939.462893058924,6387.874486270569
0.4,B,11,320,88.05746801612965,65.02160942745739,75.7141113044271,248.49025156411534,104.47205483253197
0.4,B,29,320,82.8366490653378,55.57073917901295,69.65203801671629,252.65077005263814,104.51623702046005
0.4,B,47,320,98.82507682023736,72.78184760527786,84.44457851107767,184.88787275422462,97.44968423462043
0.4,B,71,320,107.20220085355847,91.4462513278452,94.62456079800147,224.06650140449784,101.53968438966199
0.4,B,101,320,86.4381696685315,74.21352131282006,75.860580043041,210.7601715402473,94.03093141558973
0.7,A,11,275,730.3016865235898,316.6566384799733,433.74576607679154,4484.230162086557,1461.5436019237175
0.7,A,29,275,769.264185095197,351.0902933946274,480.9591688655783,4702.533354199761,1534.0097666604556
0.7,A,47,275,689.3087475643696,317.426891153186,434.0813458320178,4313.887280671092,1387.922975334225
0.7,A,71,275,718.2321407952035,331.37059660547203,453.99981999508486,4423.049078590688,1432.5989565502748
0.7,A,101,275,711.5405030928284,331.2211795752739,452.34380628660995,4430.110125678741,1417.9776049986908
0.7,B,11,275,121.34565373299189,83.3292458617391,99.92165787939749,404.14837423139534,191.76967225148687
0.7,B,29,275,99.3075199196553,59.239607591038194,77.0468356546173,366.0434093117956,169.8031074551155
0.7,B,47,275,141.40850037361201,94.01911275790076,113.80671797620109,509.1448288199502,232.16337386653134
0.7,B,71,275,143.00159764190624,102.07352817527082,118.83601698559232,479.44525551663787,225.37709110248883
0.7,B,101,275,123.6595634007365,95.76405841083266,103.70263592408556,416.736746489484,191.66148286872465
1.0,A,11,245,240.01106160365416,116.4368793611001,145.84921383279735,1585.0707559627415,492.70034285551714
1.0,A,29,245,279.55143720910667,131.91664596394094,162.47048191881407,1842.5681637234413,579.0177473789829
1.0,A,47,245,246.3771547886108,110.30707643781881,130.3823011368557,1662.1201396357042,519.0302040635424
1.0,A,71,245,246.36258478183194,117.45909083117827,143.0363568115235,1690.5590663799571,509.91346586476266
1.0,A,101,245,248.8191572282725,111.7262046267951,133.81935554955834,1686.1516294943058,525.7663686437402
