cutoff_bohr,fold,seed,scheme,n_train,n_test,best_standardized_mse,final_standardized_mse,best_step
2.0,4,11,A,151,38,4.316224638415647e-05,4.316224638415647e-05,20000
2.0,4,29,A,151,38,6.129682470640537e-05,6.129682470640537e-05,20000
2.0,4,47,A,151,38,6.30104001985222e-05,6.30104001985222e-05,20000
2.0,4,71,A,151,38,4.06490900408653e-05,4.06490900408653e-05,20000
2.0,4,101,A,151,38,4.1387961912531156e-05,4.1387961912531156e-05,20000
2.0,4,11,B,151,38,7.589245262297232e-05,7.589245262297232e-05,20000
2.0,4,29,B,151,38,9.331512810233519e-05,9.331512810233519e-05,20000
2.0,4,47,B,151,38,5.337633808647287e-05,5.337633808647287e-05,20000
2.0,4,71,B,151,38,6.313436581369408e-05,6.313436581369408e-05,20000
2.0,4,101,B,151,38,0.0001035769588386101,0.0001035769588386101,20000
3.0,0,11,A,124,32,9.538118113952675e-08,9.538118113952675e-08,20000
3.0,0,29,A,124,32,5.681137942405531e-07,5.681137942405531e-07,20000
3.0,0,47,A,124,32,2.7452292999186196e-07,2.7452292999186196e-07,20000
3.0,0,71,A,124,32,3.437861473171356e-07,3.437861473171356e-07,20000
3.0,0,101,A,124,32,1.3555767566088895e-07,1.3555767566088895e-07,20000
3.0,0,11,B,124,32,4.7436575347884384e-05,4.7436575347884384e-05,20000
3.0,0,29,B,124,32,9.333267122558558e-05,9.333267122558558e-05,20000
3.0,0,47,B,124,32,3.717999446522009e-05,3.717999446522009e-05,20000
3.0,0,71,B,124,32,4.468993933520521e-05,4.468993933520521e-05,20000
3.0,0,101,B,124,32,4.274685178079103e-05,4.274685178079103e-05,20000
3.0,1,11,A,125,31,8.449142578520992e-08,8.449142578520992e-08,20000
3.0,1,29,A,125,31,6.30618189945585e-07,6.30618189945585e-07,20000
3.0,1,47,A,125,31,2.3289894094491729e-07,2.3289894094491729e-07,20000
3.0,1,71,A,125,31,3.0457017583261796e-07,3.0457017583261796e-07,20000
3.0,1,101,A,125,31,1.1512285333758633e-07,1.1512285333758633e-07,20000
