wavelength_nm,intensity_arb_gaussian_fwhm_0.35eV_COSMETIC
476.0,0.02619765
476.5,0.02493317
477.0,0.02372418
477.5,0.02256858
478.0,0.02146434
478.5,0.02040948
479.0,0.01940206
479.5,0.01844023
480.0,0.01752218
480.5,0.01664615
481.0,0.01581045
481.5,0.01501344
482.0,0.01425352
482.5,0.01352917
483.0,0.0128389
483.5,0.01218128
484.0,0.01155492
484.5,0.01095849
485.0,0.01039071
485.5,0.00985033
486.0,0.00933616
486.5,0.00884705
487.0,0.00838188
487.5,0.0079396
488.0,0.00751918
488.5,0.00711964
489.0,0.00674001
489.5,0.00637941
490.0,0.00603695
490.5,0.00571179
491.0,0.00540314
491.5,0.00511021
492.0,0.00483227
492.5,0.00456861
493.0,0.00431856
493.5,0.00408145
494.0,0.00385667
494.5,0.00364363
495.0,0.00344175
495.5,0.00325049
496.0,0.00306933
496.5,0.00289776
497.0,0.00273532
497.5,0.00258155
498.0,0.00243602
498.5,0.00229831
499.0,0.00216802
499.5,0.00204479
500.0,0.00192825
500.5,0.00181806
501.0,0.00171389
501.5,0.00161544
502.0,0.0015224
502.5,0.00143449
503.0,0.00135146
503.5,0.00127304
504.0,0.00119898
504.5,0.00112906
505.0,0.00106306
505.5,0.00100077
506.0,0.000942
506.5,0.00088654
507.0,0.00083423
507.5,0.0007849
508.0,0.00073837
508.5,0.00069451
509.0,0.00065316
509.5,0.00061419
510.0,0.00057746
510.5,0.00054286
511.0,0.00051026
511.5,0.00047955
512.0,0.00045063
512.5,0.0004234
513.0,0.00039777
513.5,0.00037364
514.0,0.00035092
514.5,0.00032955
515.0,0.00030944
515.5,0.00029052
516.0,0.00027272
516.5,0.00025598
517.0,0.00024024
517.5,0.00022544
518.0,0.00021153
518.5,0.00019845
519.0,0.00018616
519.5,0.00017461
520.0,0.00016376
520.5,0.00015356
521.0,0.00014398
521.5,0.00013499
522.0,0.00012654
522.5,0.00011861
523.0,0.00011116
523.5,0.00010417
524.0,9.761e-05
524.5,9.145e-05
525.0,8.567e-05
525.5,8.025e-05
526.0,7.517e-05
526.5,7.039e-05
527.0,6.592e-05
527.5,6.172e-05
528.0,5.779e-05
528.5,5.41e-05
529.0,5.064e-05
529.5,4.74e-05
530.0,4.436e-05
530.5,4.151e-05
531.0,3.884e-05
531.5,3.634e-05
532.0,3.4e-05
532.5,3.18e-05
533.0,2.974e-05
533.5,2.782e-05
534.0,2.602e-05
534.5,2.433e-05
535.0,2.275e-05
535.5,2.127e-05
536.0,1.988e-05
536.5,1.858e-05
537.0,1.737e-05
537.5,1.624e-05
538.0,1.517e-05
538.5,1.418e-05
539.0,1.325e-05
539.5,1.238e-05
540.0,1.156e-05
540.5,1.08e-05
541.0,1.009e-05
541.5,9.43e-06
542.0,8.8e-06
542.5,8.22e-06
543.0,7.68e-06
543.5,7.17e-06
544.0,6.69e-06
544.5,6.25e-06
545.0,5.83e-06
545.5,5.45e-06
546.0,5.08e-06
546.5,4.74e-06
547.0,4.43e-06
547.5,4.13e-06
548.0,3.86e-06
548.5,3.6e-06
549.0,3.36e-06
549.5,3.13e-06
550.0,2.92e-06
550.5,2.73e-06
551.0,2.54e-06
551.5,2.37e-06
552.0,2.21e-06
552.5,2.06e-06
553.0,1.92e-06
553.5,1.79e-06
554.0,1.67e-06
554.5,1.56e-06
555.0,1.45e-06
555.5,1.36e-06
556.0,1.26e-06
556.5,1.18e-06
557.0,1.1e-06
557.5,1.02e-06
558.0,9.5e-07
558.5,8.9e-07
559.0,8.3e-07
559.5,7.7e-07
560.0,7.2e-07
560.5,6.7e-07
561.0,6.2e-07
561.5,5.8e-07
562.0,5.4e-07
562.5,5.1e-07
563.0,4.7e-07
563.5,4.4e-07
564.0,4.1e-07
564.5,3.8e-07
565.0,3.5e-07
565.5,3.3e-07
566.0,3.1e-07
566.5,2.9e-07
567.0,2.7e-07
567.5,2.5e-07
568.0,2.3e-07
568.5,2.2e-07
569.0,2e-07
569.5,1.9e-07
570.0,1.7e-07
570.5,1.6e-07
571.0,1.5e-07
571.5,1.4e-07
572.0,1.3e-07
572.5,1.2e-07
