wavelength_nm,intensity_arb_gaussian_fwhm_0.35eV_COSMETIC
142.627,2e-06
142.862,3e-06
143.097,4.44e-06
143.332,6.51e-06
143.566,9.44e-06
143.801,1.356e-05
144.036,1.927e-05
144.271,2.712e-05
144.506,3.78e-05
144.74,5.215e-05
144.975,7.126e-05
145.21,9.644e-05
145.445,0.00012926
145.68,0.00017162
145.914,0.00022572
146.149,0.00029412
146.384,0.00037972
146.619,0.00048576
146.854,0.0006158
147.088,0.00077368
147.323,0.0009634
147.558,0.00118911
147.793,0.00145492
148.028,0.00176481
148.262,0.0021224
148.497,0.00253085
148.732,0.0029926
148.967,0.00350921
149.202,0.00408115
149.436,0.00470764
149.671,0.0053865
149.906,0.00611403
150.141,0.00688496
150.376,0.00769244
150.61,0.00852811
150.845,0.00938222
151.08,0.01024378
151.315,0.01110088
151.55,0.01194097
151.784,0.01275119
152.019,0.01351882
152.254,0.01423163
152.489,0.01487829
152.724,0.01544881
152.958,0.01593481
153.193,0.0163299
153.428,0.01662985
153.663,0.01683275
153.898,0.01693912
154.132,0.01695182
154.367,0.01687601
154.602,0.0167189
154.837,0.01648951
155.072,0.01619834
155.306,0.01585699
155.541,0.01547771
155.776,0.01507305
156.011,0.01465538
156.246,0.01423651
156.48,0.0138273
156.715,0.01343738
156.95,0.01307485
157.185,0.01274613
157.42,0.01245577
157.654,0.01220647
157.889,0.01199902
158.124,0.01183247
158.359,0.01170419
158.594,0.01161012
158.828,0.011545
159.063,0.01150261
159.298,0.01147607
159.533,0.01145817
159.768,0.01144162
160.002,0.01141936
160.237,0.01138483
160.472,0.01133219
160.707,0.0112566
160.942,0.01115435
161.176,0.01102303
161.411,0.01086172
161.646,0.01067101
161.881,0.01045318
162.116,0.01021226
162.35,0.00995409
162.585,0.00968648
162.82,0.00941926
163.055,0.00916448
163.29,0.00893659
163.524,0.00875264
163.759,0.00863261
163.994,0.00859972
164.229,0.00868084
164.464,0.00890695
164.698,0.00931361
164.933,0.00994156
165.168,0.01083718
165.403,0.01205316
165.638,0.01364897
165.872,0.01569136
166.107,0.01825477
166.342,0.02142165
166.577,0.02528254
166.812,0.02993603
167.046,0.03548846
167.281,0.04205337
167.516,0.04975058
167.751,0.05870503
167.986,0.06904517
168.22,0.08090109
168.455,0.09440217
168.69,0.10967451
168.925,0.1268379
