wavelength_nm,intensity_arb_gaussian_fwhm_0.35eV_COSMETIC
167.798,0.22402075
168.038,0.25456422
168.279,0.28771421
168.519,0.32344402
168.76,0.3616844
169.0,0.4023205
169.241,0.44518969
169.481,0.4900803
169.721,0.53673158
169.962,0.5848348
170.202,0.63403566
170.443,0.68393791
170.683,0.73410835
170.923,0.78408284
171.164,0.83337354
171.404,0.88147695
171.645,0.92788272
171.885,0.97208293
172.126,1.01358165
172.366,1.05190449
172.606,1.08660782
172.847,1.11728755
173.087,1.14358708
173.328,1.16520425
173.568,1.18189714
173.808,1.19348844
174.049,1.19986853
174.289,1.20099687
174.53,1.19690196
174.77,1.1876798
175.011,1.17349087
175.251,1.15455589
175.491,1.13115031
175.732,1.10359794
175.972,1.07226371
176.213,1.03754597
176.453,0.99986835
176.694,0.95967157
176.934,0.91740531
177.174,0.87352041
177.415,0.82846141
177.655,0.78265988
177.896,0.73652828
178.136,0.69045481
178.376,0.64479899
178.617,0.59988827
178.857,0.5560155
179.098,0.51343725
179.338,0.4723731
179.579,0.43300557
179.819,0.39548086
180.059,0.3599102
180.3,0.32637166
180.54,0.29491249
180.781,0.26555166
181.021,0.23828276
181.261,0.21307696
181.502,0.18988603
181.742,0.1686454
181.983,0.1492771
182.223,0.13169253
182.464,0.11579516
182.704,0.1014829
182.944,0.08865034
183.185,0.07719065
183.425,0.06699731
183.666,0.05796555
183.906,0.04999355
184.146,0.0429834
184.387,0.03684186
184.627,0.03148093
184.868,0.02681821
185.108,0.02277714
185.349,0.0192871
185.589,0.01628335
185.829,0.01370693
186.07,0.01150448
186.31,0.00962797
186.551,0.00803442
186.791,0.00668553
187.031,0.00554739
187.272,0.00459013
187.512,0.00378751
187.753,0.00311662
187.993,0.00255757
188.234,0.00209312
188.474,0.00170842
188.714,0.0013907
188.955,0.00112909
189.195,0.00091429
189.436,0.00073843
189.676,0.00059486
189.917,0.00047798
190.157,0.00038309
190.397,0.00030627
190.638,0.00024425
190.878,0.0001943
191.119,0.00015419
191.359,0.00012206
191.599,9.64e-05
191.84,7.595e-05
192.08,5.969e-05
192.321,4.681e-05
192.561,3.662e-05
192.802,2.858e-05
193.042,2.226e-05
193.282,1.729e-05
193.523,1.341e-05
193.763,1.037e-05
194.004,8e-06
194.244,6.16e-06
194.484,4.74e-06
194.725,3.63e-06
194.965,2.78e-06
195.206,2.12e-06
195.446,1.62e-06
195.687,1.23e-06
195.927,9.3e-07
196.167,7.1e-07
196.408,5.3e-07
196.648,4e-07
196.889,3e-07
197.129,2.3e-07
197.369,1.7e-07
197.61,1.3e-07
197.85,1e-07
198.091,7e-08
198.331,5e-08
198.572,4e-08
198.812,3e-08
199.052,2e-08
199.293,2e-08
199.533,1e-08
199.774,1e-08
200.014,1e-08
200.254,0.0
200.495,0.0
200.735,0.0
200.976,0.0
201.216,0.0
201.457,0.0
201.697,0.0
201.937,0.0
202.178,0.0
202.418,0.0
202.659,0.0
202.899,0.0
203.14,0.0
203.38,0.0
203.62,0.0
203.861,0.0
204.101,0.0
204.342,0.0
204.582,0.0
204.822,0.0
205.063,0.0
205.303,0.0
205.544,0.0
205.784,0.0
206.025,0.0
206.265,0.0
206.505,0.0
206.746,0.0
206.986,0.0
207.227,0.0
207.467,0.0
207.707,0.0
207.948,0.0
208.188,0.0
208.429,0.0
208.669,0.0
208.91,0.0
209.15,0.0
209.39,0.0
209.631,0.0
209.871,0.0
210.112,0.0
210.352,0.0
210.592,0.0
210.833,0.0
211.073,0.0
211.314,0.0
211.554,0.0
211.795,0.0
212.035,0.0
212.275,0.0
212.516,0.0
212.756,0.0
212.997,0.0
213.237,0.0
213.477,0.0
213.718,0.0
213.958,0.0
214.199,0.0
214.439,0.0
214.68,0.0
214.92,0.0
215.16,0.0
215.401,0.0
215.641,0.0
215.882,0.0
216.122,0.0
216.363,0.0
216.603,0.0
216.843,0.0
217.084,0.0
217.324,0.0
217.565,0.0
217.805,0.0
218.045,0.0
218.286,0.0
218.526,0.0
218.767,0.0
219.007,0.0
219.248,0.0
219.488,0.0
219.728,0.0
219.969,0.0
220.209,0.0
220.45,0.0
220.69,0.0
220.93,0.0
221.171,0.0
221.411,0.0
221.652,0.0
221.892,0.0
222.133,0.0
222.373,0.0
222.613,0.0
222.854,0.0
223.094,0.0
223.335,0.0
223.575,0.0
223.815,0.0
224.056,0.0
224.296,0.0
224.537,0.0
224.777,0.0
225.018,0.0
225.258,0.0
225.498,0.0
225.739,0.0
225.979,0.0
226.22,0.0
226.46,0.0
226.7,0.0
226.941,0.0
227.181,0.0
227.422,0.0
227.662,0.0
227.903,0.0
228.143,0.0
228.383,0.0
228.624,0.0
228.864,0.0
229.105,0.0
229.345,0.0
229.586,0.0
229.826,0.0
230.066,0.0
230.307,0.0
230.547,0.0
230.788,0.0
231.028,0.0
231.268,0.0
231.509,0.0
231.749,0.0
231.99,0.0
232.23,0.0
232.471,0.0
232.711,0.0
232.951,0.0
233.192,0.0
233.432,0.0
233.673,0.0
233.913,0.0
234.153,0.0
234.394,0.0
234.634,0.0
234.875,0.0
235.115,0.0
235.356,0.0
235.596,0.0
235.836,0.0
236.077,0.0
236.317,0.0
236.558,0.0
236.798,0.0
237.038,0.0
237.279,0.0
237.519,0.0
237.76,0.0
238.0,0.0
238.241,0.0
238.481,0.0
238.721,0.0
238.962,0.0
239.202,0.0
239.443,0.0
239.683,0.0
239.923,0.0
240.164,0.0
240.404,0.0
240.645,0.0
240.885,0.0
241.126,0.0
241.366,0.0
241.606,0.0
241.847,0.0
242.087,0.0
242.328,0.0
242.568,0.0
242.809,0.0
243.049,0.0
243.289,0.0
243.53,0.0
243.77,0.0
244.011,0.0
244.251,0.0
244.491,0.0
244.732,0.0
244.972,0.0
245.213,0.0
245.453,0.0
245.694,0.0
245.934,0.0
246.174,0.0
246.415,0.0
246.655,0.0
246.896,0.0
247.136,0.0
247.376,0.0
247.617,0.0
247.857,0.0
248.098,0.0
248.338,0.0
248.579,0.0
248.819,0.0
249.059,0.0
249.3,0.0
249.54,0.0
249.781,0.0
250.021,0.0
250.261,0.0
250.502,0.0
250.742,0.0
250.983,0.0
251.223,0.0
251.464,0.0
251.704,0.0
251.944,0.0
252.185,0.0
252.425,0.0
252.666,0.0
252.906,0.0
253.146,0.0
253.387,0.0
253.627,0.0
253.868,0.0
254.108,0.0
254.349,0.0
254.589,0.0
254.829,0.0
255.07,0.0
255.31,0.0
255.551,0.0
255.791,0.0
256.032,0.0
256.272,0.0
256.512,0.0
256.753,0.0
256.993,0.0
257.234,0.0
257.474,0.0
257.714,0.0
257.955,0.0
