case_id	window_id	measure_index	evidence_id	record_type	record_id	onset_qn	duration_qn	voice_id	detail
CASE-D09B	W4	2	E024	note	EV0266	1/2	1/2	V01	pitch=D5;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	2	E024	note	EV0267	1/2	1/2	V03	pitch=A2;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	2	E024	note	EV0268	1	1/2	V01	pitch=F#5;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	2	E024	note	EV0269	1	1/2	V03	pitch=D3;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	2	E024	note	EV0270	3/2	1/2	V01	pitch=A5;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	2	E024	note	EV0271	3/2	1/2	V03	pitch=F#3;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	2	E024	note	EV0272	2	1/2	V01	pitch=F#5;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	2	E024	note	EV0273	2	1/2	V03	pitch=D3;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	2	E024	note	EV0274	5/2	1/2	V01	pitch=D6;tie=start;grace=none;articulations=;ornaments=
CASE-D09B	W4	2	E024	note	EV0275	5/2	1/2	V03	pitch=F#3;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	3	E025	measure			3		meter=6/8;key_fifths=2;barlines=regular|regular;volta=none
CASE-D09B	W4	3	E025	note	EV0276	0	1/4	V01	pitch=D6;tie=stop;grace=none;articulations=;ornaments=
CASE-D09B	W4	3	E025	note	EV0277	0	1	V03	pitch=A3;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	3	E025	note	EV0278	1/4	1/4	V01	pitch=C#6;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	3	E025	note	EV0279	1/2	1/4	V01	pitch=E6;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	3	E025	note	EV0280	3/4	1/4	V01	pitch=D6;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	3	E025	note	EV0281	1	1/4	V01	pitch=C#6;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	3	E025	note	EV0282	1	1/2	V03	pitch=A3;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	3	E025	note	EV0283	5/4	1/4	V01	pitch=B5;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	3	E025	note	EV0284	3/2	1/4	V01	pitch=A5;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	3	E025	note	EV0285	3/2	1/2	V03	pitch=A3;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	3	E025	note	EV0286	7/4	1/4	V01	pitch=B5;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	3	E025	note	EV0287	2	1/4	V01	pitch=A5;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	3	E025	rest	EV0288	2	1/2	V03	articulations=
CASE-D09B	W4	3	E025	note	EV0289	9/4	1/4	V01	pitch=G5;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	3	E025	note	EV0290	5/2	1/4	V01	pitch=F#5;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	3	E025	note	EV0291	5/2	1/2	V03	pitch=G4;tie=start;grace=none;articulations=;ornaments=
CASE-D09B	W4	3	E025	note	EV0292	11/4	1/4	V01	pitch=E5;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	4	E026	measure			3		meter=6/8;key_fifths=2;barlines=regular|regular;volta=none
CASE-D09B	W4	4	E026	note	EV0293	0	1	V01	pitch=D5;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	4	E026	note	EV0294	0	1/4	V03	pitch=G4;tie=stop;grace=none;articulations=;ornaments=
CASE-D09B	W4	4	E026	note	EV0295	1/4	1/4	V03	pitch=F#4;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	4	E026	note	EV0296	1/2	1/4	V03	pitch=A4;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	4	E026	note	EV0297	3/4	1/4	V03	pitch=G4;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	4	E026	note	EV0298	1	1/2	V01	pitch=D5;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	4	E026	note	EV0299	1	1/4	V03	pitch=F#4;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	4	E026	note	EV0300	5/4	1/4	V03	pitch=E4;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	4	E026	note	EV0301	3/2	1/2	V01	pitch=D5;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	4	E026	note	EV0302	3/2	1/4	V03	pitch=D4;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	4	E026	note	EV0303	7/4	1/4	V03	pitch=E4;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	4	E026	rest	EV0304	2	1/2	V01	articulations=
CASE-D09B	W4	4	E026	note	EV0305	2	1/4	V03	pitch=D4;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	4	E026	note	EV0306	9/4	1/4	V03	pitch=C4;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	4	E026	note	EV0307	5/2	1/2	V01	pitch=D4;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	4	E026	note	EV0308	5/2	1/4	V03	pitch=B3;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	4	E026	note	EV0309	11/4	1/4	V03	pitch=A3;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	5	E027	measure			3		meter=6/8;key_fifths=2;barlines=regular|regular;volta=none
CASE-D09B	W4	5	E027	note	EV0310	0	1/2	V01	pitch=G4;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	5	E027	note	EV0311	0	1/2	V03	pitch=G3;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	5	E027	note	EV0312	1/2	1/2	V01	pitch=D4;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	5	E027	note	EV0313	1/2	1/2	V03	pitch=G2;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	5	E027	note	EV0314	1	1/2	V01	pitch=G4;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	5	E027	note	EV0315	1	1/2	V03	pitch=B2;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	5	E027	note	EV0316	3/2	1/2	V01	pitch=B4;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	5	E027	note	EV0317	3/2	1/2	V03	pitch=D3;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	5	E027	note	EV0318	2	1/2	V01	pitch=G4;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	5	E027	note	EV0319	2	1/2	V03	pitch=B2;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	5	E027	note	EV0320	5/2	1/2	V01	pitch=B4;tie=none;grace=none;articulations=;ornaments=
CASE-D09B	W4	5	E027	note	EV0321	5/2	1/2	V03	pitch=G3;tie=start;grace=none;articulations=;ornaments=
