case_id	window_id	measure_index	evidence_id	record_type	record_id	onset_qn	duration_qn	voice_id	detail
CASE-Q2R9	W2	4	E014	note	EV0227	2	1	V04	pitch=A4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W2	4	E014	note	EV0228	9/4	1/4	V01	pitch=C#6;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W2	4	E014	note	EV0229	5/2	1/4	V01	pitch=G6;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W2	4	E014	note	EV0230	11/4	1/4	V01	pitch=F#6;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W2	4	E014	note	EV0231	3	1/4	V01	pitch=A6;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W2	4	E014	note	EV0232	3	1	V03	pitch=E5;tie=start;grace=none;articulations=;ornaments=
CASE-Q2R9	W2	4	E014	note	EV0233	3	1	V03	pitch=G5;tie=start;grace=none;articulations=;ornaments=
CASE-Q2R9	W2	4	E014	note	EV0234	3	1	V04	pitch=Bb4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W2	4	E014	note	EV0235	13/4	1/4	V01	pitch=G6;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W2	4	E014	note	EV0236	7/2	1/4	V01	pitch=F6;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W2	4	E014	note	EV0237	15/4	1/4	V01	pitch=E6;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W2	5	E015	measure			4		meter=4/4;key_fifths=2;barlines=regular|regular;volta=none
CASE-Q2R9	W2	5	E015	note	EV0238	0	1/4	V01	pitch=D6;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W2	5	E015	note	EV0239	0	1	V03	pitch=E5;tie=stop;grace=none;articulations=;ornaments=
CASE-Q2R9	W2	5	E015	note	EV0240	0	1	V03	pitch=G5;tie=stop;grace=none;articulations=;ornaments=
CASE-Q2R9	W2	5	E015	note	EV0241	0	1	V04	pitch=A4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W2	5	E015	note	EV0242	1/4	1/4	V01	pitch=C#6;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W2	5	E015	note	EV0243	1/2	1/4	V01	pitch=E6;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W2	5	E015	note	EV0244	3/4	1/4	V01	pitch=D#6;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W2	5	E015	note	EV0245	1	1/4	V01	pitch=F#6;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W2	5	E015	rest	EV0246	1	1	V03	articulations=
CASE-Q2R9	W2	5	E015	note	EV0247	5/4	1/4	V01	pitch=E6;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W2	5	E015	note	EV0248	3/2	1/4	V01	pitch=D6;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W2	5	E015	note	EV0249	7/4	1/4	V01	pitch=C#6;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W2	5	E015	note	EV0250	2	1/4	V01	pitch=B5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W2	5	E015	rest	EV0251	2	2	V03	articulations=
CASE-Q2R9	W2	5	E015	note	EV0252	9/4	1/4	V01	pitch=A5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W2	5	E015	note	EV0253	5/2	1/4	V01	pitch=B5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W2	5	E015	note	EV0254	11/4	1/4	V01	pitch=A#5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W2	5	E015	note	EV0255	3	1/4	V01	pitch=C#6;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W2	5	E015	note	EV0256	13/4	1/4	V01	pitch=B5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W2	5	E015	note	EV0257	7/2	1/4	V01	pitch=A5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W2	5	E015	note	EV0258	15/4	1/4	V01	pitch=G5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	0	E016	measure			4		meter=4/4;key_fifths=2;barlines=regular|regular;volta=none
CASE-Q2R9	W3	0	E016	note	EV0259	0	1/2	V01	pitch=F#5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	0	E016	rest	EV0260	0	4	V03	articulations=
CASE-Q2R9	W3	0	E016	note	EV0261	1/2	1/2	V01	pitch=E5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	0	E016	note	EV0262	1	1/2	V01	pitch=F#5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	0	E016	note	EV0263	3/2	1/2	V01	pitch=G5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	0	E016	note	EV0264	2	1/2	V01	pitch=G#5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	0	E016	note	EV0265	5/2	1/2	V01	pitch=A5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	0	E016	note	EV0266	3	1/2	V01	pitch=A5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	0	E016	note	EV0267	3	1/4	V01	pitch=B5;tie=none;grace=unspecified;articulations=;ornaments=
CASE-Q2R9	W3	0	E016	note	EV0268	7/2	1/4	V01	pitch=G5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	0	E016	note	EV0269	15/4	1/4	V01	pitch=F#5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	1	E017	measure			4		meter=4/4;key_fifths=2;barlines=regular|regular;volta=none
CASE-Q2R9	W3	1	E017	note	EV0270	0	1/2	V01	pitch=E5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	1	E017	rest	EV0271	0	1/2	V03	articulations=
CASE-Q2R9	W3	1	E017	note	EV0272	1/2	1/2	V01	pitch=D5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	1	E017	note	EV0273	1/2	1/2	V03	pitch=D4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	1	E017	note	EV0274	1	3/2	V01	pitch=D5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	1	E017	note	EV0275	1	1/2	V03	pitch=F#4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	1	E017	note	EV0276	3/2	1/2	V03	pitch=A4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	1	E017	note	EV0277	2	1/2	V03	pitch=F#4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	1	E017	note	EV0278	5/2	1/2	V01	pitch=F#5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	1	E017	note	EV0279	5/2	1/2	V03	pitch=D4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	1	E017	note	EV0280	3	1/2	V01	pitch=B5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	1	E017	note	EV0281	3	1/2	V03	pitch=F#4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	1	E017	note	EV0282	7/2	1/2	V01	pitch=F#5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	1	E017	note	EV0283	7/2	1/2	V03	pitch=B4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	2	E018	measure			4		meter=4/4;key_fifths=2;barlines=regular|regular;volta=none
CASE-Q2R9	W3	2	E018	note	EV0284	0	1	V01	pitch=A5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	2	E018	rest	EV0285	0	1/2	V03	articulations=
CASE-Q2R9	W3	2	E018	note	EV0286	1/2	1/2	V03	pitch=E4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	2	E018	note	EV0287	1	3/2	V01	pitch=G5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	2	E018	note	EV0288	1	1/2	V03	pitch=G4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	2	E018	note	EV0289	3/2	1/2	V03	pitch=B4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	2	E018	note	EV0290	2	1/2	V03	pitch=G4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	2	E018	note	EV0291	5/2	1/4	V01	pitch=A5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	2	E018	note	EV0292	5/2	1/2	V03	pitch=E4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	2	E018	note	EV0293	11/4	1/4	V01	pitch=B5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	2	E018	note	EV0294	3	1/4	V01	pitch=A5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	2	E018	note	EV0295	3	1/2	V03	pitch=G4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	2	E018	note	EV0296	13/4	1/4	V01	pitch=G5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	2	E018	note	EV0297	7/2	1/4	V01	pitch=F#5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	2	E018	note	EV0298	7/2	1/2	V03	pitch=B4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	2	E018	note	EV0299	15/4	1/4	V01	pitch=E5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	3	E019	measure			4		meter=4/4;key_fifths=2;barlines=regular|regular;volta=none
CASE-Q2R9	W3	3	E019	note	EV0300	0	1	V01	pitch=D5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	3	E019	rest	EV0301	0	1/2	V03	articulations=
CASE-Q2R9	W3	3	E019	note	EV0302	1/2	1/2	V03	pitch=A3;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	3	E019	note	EV0303	1	3/2	V01	pitch=C#5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	3	E019	note	EV0304	1	1/2	V03	pitch=E4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	3	E019	note	EV0305	3/2	1/2	V03	pitch=G4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	3	E019	note	EV0306	2	1/2	V03	pitch=E4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	3	E019	note	EV0307	5/2	1/2	V01	pitch=C#5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	3	E019	note	EV0308	5/2	1/2	V03	pitch=A3;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	3	E019	note	EV0309	3	1/2	V01	pitch=D5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	3	E019	note	EV0310	3	1/2	V03	pitch=E4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	3	E019	note	EV0311	7/2	1/2	V01	pitch=E5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	3	E019	note	EV0312	7/2	1/2	V03	pitch=G4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	4	E020	measure			4		meter=4/4;key_fifths=2;barlines=regular|regular;volta=none
CASE-Q2R9	W3	4	E020	note	EV0313	0	1	V01	pitch=C#5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	4	E020	note	EV0314	0	1	V01	pitch=E5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	4	E020	rest	EV0315	0	1/2	V03	articulations=
CASE-Q2R9	W3	4	E020	note	EV0316	1/2	1/2	V03	pitch=D4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	4	E020	note	EV0317	1	1	V01	pitch=D5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	4	E020	note	EV0318	1	1	V01	pitch=F#5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	4	E020	note	EV0319	1	1/2	V03	pitch=F#4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	4	E020	note	EV0320	3/2	1/2	V03	pitch=A4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	4	E020	rest	EV0321	2	1/2	V01	articulations=
CASE-Q2R9	W3	4	E020	note	EV0322	2	1/2	V03	pitch=F#4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	4	E020	note	EV0323	5/2	1/4	V01	pitch=A5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	4	E020	note	EV0324	5/2	1/2	V03	pitch=D4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	4	E020	note	EV0325	11/4	1/4	V01	pitch=G#5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	4	E020	note	EV0326	3	1/4	V01	pitch=B5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	4	E020	note	EV0327	3	1/2	V03	pitch=F#4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	4	E020	note	EV0328	13/4	1/4	V01	pitch=A5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	4	E020	note	EV0329	7/2	1/4	V01	pitch=G5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	4	E020	note	EV0330	7/2	1/2	V03	pitch=A4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	4	E020	note	EV0331	15/4	1/4	V01	pitch=F#5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	5	E021	measure			4		meter=4/4;key_fifths=2;barlines=regular|regular;volta=none
CASE-Q2R9	W3	5	E021	note	EV0332	0	1/2	V01	pitch=F#5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	5	E021	note	EV0333	0	1/2	V03	pitch=G4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	5	E021	note	EV0334	1/2	1	V01	pitch=E5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	5	E021	note	EV0335	1/2	1/2	V03	pitch=B4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	5	E021	note	EV0336	1	1/2	V03	pitch=F#4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	5	E021	note	EV0337	3/2	1/2	V01	pitch=D5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	5	E021	note	EV0338	3/2	1/2	V03	pitch=A4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	5	E021	note	EV0339	2	1/2	V01	pitch=F#5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	5	E021	note	EV0340	2	1/2	V03	pitch=G4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	5	E021	note	EV0341	5/2	1	V01	pitch=E5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	5	E021	note	EV0342	5/2	1/2	V03	pitch=B4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	5	E021	note	EV0343	3	1/2	V03	pitch=E4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	5	E021	note	EV0344	7/2	1/2	V01	pitch=C#5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W3	5	E021	note	EV0345	7/2	1/2	V03	pitch=G4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	0	E022	measure			4		meter=4/4;key_fifths=2;barlines=regular|regular;volta=none
CASE-Q2R9	W4	0	E022	note	EV0346	0	1/4	V01	pitch=D5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	0	E022	note	EV0347	0	1	V03	pitch=F#4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	0	E022	note	EV0348	0	1	V03	pitch=A4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	0	E022	note	EV0349	1/4	1/4	V01	pitch=E5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	0	E022	note	EV0350	1/2	1/4	V01	pitch=D5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	0	E022	note	EV0351	3/4	1/4	V01	pitch=C#5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	0	E022	note	EV0352	1	1/4	V01	pitch=D5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	0	E022	rest	EV0353	1	1	V03	articulations=
CASE-Q2R9	W4	0	E022	note	EV0354	5/4	1/4	V01	pitch=E5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	0	E022	note	EV0355	3/2	1/4	V01	pitch=F#5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	0	E022	note	EV0356	7/4	1/4	V01	pitch=G5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	0	E022	note	EV0357	2	1/4	V01	pitch=G#5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	0	E022	rest	EV0358	2	2	V03	articulations=
CASE-Q2R9	W4	0	E022	note	EV0359	9/4	1/4	V01	pitch=A5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	0	E022	note	EV0360	5/2	1/4	V01	pitch=G#5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	0	E022	note	EV0361	11/4	1/4	V01	pitch=A5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	0	E022	note	EV0362	3	1/4	V01	pitch=B5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	0	E022	note	EV0363	13/4	1/4	V01	pitch=A5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	0	E022	note	EV0364	7/2	1/4	V01	pitch=G5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	0	E022	note	EV0365	15/4	1/4	V01	pitch=F#5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	1	E023	measure			4		meter=4/4;key_fifths=2;barlines=regular|regular;volta=none
CASE-Q2R9	W4	1	E023	note	EV0366	0	1/2	V01	pitch=F#5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	1	E023	note	EV0367	0	1/2	V03	pitch=G4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	1	E023	note	EV0368	1/2	1/2	V01	pitch=E5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	1	E023	note	EV0369	1/2	1/2	V03	pitch=B4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	1	E023	note	EV0370	1	1/2	V01	pitch=E5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	1	E023	note	EV0371	1	1/2	V03	pitch=F#4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	1	E023	note	EV0372	3/2	1/2	V01	pitch=D5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	1	E023	note	EV0373	3/2	1/2	V03	pitch=A4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	1	E023	note	EV0374	2	1/2	V01	pitch=F#5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	1	E023	note	EV0375	2	1/2	V03	pitch=G4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	1	E023	note	EV0376	5/2	1/2	V01	pitch=E5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	1	E023	note	EV0377	5/2	1/2	V03	pitch=B4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	1	E023	note	EV0378	3	1/2	V01	pitch=E5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	1	E023	note	EV0379	3	1/2	V03	pitch=E4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	1	E023	note	EV0380	7/2	1/2	V01	pitch=C#5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	1	E023	note	EV0381	7/2	1/2	V03	pitch=G4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	2	E024	measure			4		meter=4/4;key_fifths=2;barlines=regular|regular;volta=none
CASE-Q2R9	W4	2	E024	note	EV0382	0	1/2	V01	pitch=D5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	2	E024	note	EV0383	0	1	V03	pitch=F#4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	2	E024	note	EV0384	0	1	V03	pitch=A4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	2	E024	note	EV0385	1/2	1/4	V01	pitch=E5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	2	E024	note	EV0386	3/4	1/4	V01	pitch=F#5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	2	E024	note	EV0387	1	1/4	V01	pitch=G5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	2	E024	rest	EV0388	1	1	V03	articulations=
CASE-Q2R9	W4	2	E024	note	EV0389	5/4	1/4	V01	pitch=A5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	2	E024	note	EV0390	3/2	1/4	V01	pitch=B5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	2	E024	note	EV0391	7/4	1/4	V01	pitch=C#6;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	2	E024	note	EV0392	2	1/4	V01	pitch=D6;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	2	E024	rest	EV0393	2	2	V03	articulations=
CASE-Q2R9	W4	2	E024	note	EV0394	9/4	1/4	V01	pitch=E6;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	2	E024	note	EV0395	5/2	1/4	V01	pitch=F#6;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	2	E024	note	EV0396	11/4	1/4	V01	pitch=G6;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	2	E024	note	EV0397	3	1/2	V01	pitch=A6;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	2	E024	note	EV0398	7/2	1/2	V01	pitch=A6;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	3	E025	measure			4		meter=4/4;key_fifths=2;barlines=regular|regular;volta=none
CASE-Q2R9	W4	3	E025	note	EV0399	0	1/2	V01	pitch=A6;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	3	E025	note	EV0400	0	2	V02	pitch=A5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	3	E025	note	EV0401	0	1	V03	pitch=C#4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	3	E025	note	EV0402	1/2	1	V01	pitch=G6;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	3	E025	note	EV0403	1	1	V03	pitch=D4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	3	E025	note	EV0404	3/2	1/2	V01	pitch=F#6;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	3	E025	note	EV0405	2	1/2	V01	pitch=A5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	3	E025	note	EV0406	2	1/2	V01	pitch=F#6;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	3	E025	note	EV0407	2	1	V03	pitch=G3;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	3	E025	note	EV0408	5/2	1/2	V01	pitch=G5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	3	E025	note	EV0409	5/2	1/2	V01	pitch=E6;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	3	E025	note	EV0410	3	1/2	V01	pitch=F#5;tie=none;grace=none;articulations=staccato;ornaments=
CASE-Q2R9	W4	3	E025	note	EV0411	3	1/2	V01	pitch=D6;tie=none;grace=none;articulations=staccato;ornaments=
CASE-Q2R9	W4	3	E025	note	EV0412	3	1	V03	pitch=A3;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	3	E025	note	EV0413	7/2	1/2	V01	pitch=E5;tie=none;grace=none;articulations=staccato;ornaments=
CASE-Q2R9	W4	3	E025	note	EV0414	7/2	1/2	V01	pitch=C#6;tie=none;grace=none;articulations=staccato;ornaments=
CASE-Q2R9	W4	4	E026	measure			4		meter=4/4;key_fifths=2;barlines=regular|regular;volta=none
CASE-Q2R9	W4	4	E026	note	EV0415	0	1	V01	pitch=F#5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	4	E026	note	EV0416	0	1	V01	pitch=D6;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	4	E026	rest	EV0417	0	1/2	V03	articulations=
CASE-Q2R9	W4	4	E026	note	EV0418	1/2	1/2	V03	pitch=D3;tie=none;grace=none;articulations=staccato;ornaments=
CASE-Q2R9	W4	4	E026	note	EV0419	1	1	V01	pitch=D5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	4	E026	note	EV0420	1	1/2	V03	pitch=F#3;tie=none;grace=none;articulations=staccato;ornaments=
CASE-Q2R9	W4	4	E026	note	EV0421	3/2	1/2	V03	pitch=A3;tie=none;grace=none;articulations=staccato;ornaments=
CASE-Q2R9	W4	4	E026	rest	EV0422	2	1	V01	articulations=
CASE-Q2R9	W4	4	E026	note	EV0423	2	1	V03	pitch=D4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	4	E026	note	EV0424	3	1/2	V01	pitch=A4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	4	E026	note	EV0425	3	1/4	V01	pitch=B4;tie=none;grace=unspecified;articulations=;ornaments=
CASE-Q2R9	W4	4	E026	rest	EV0426	3	1	V03	articulations=
CASE-Q2R9	W4	4	E026	note	EV0427	7/2	1/4	V01	pitch=G4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	4	E026	note	EV0428	15/4	1/4	V01	pitch=F#4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	5	E027	measure			4		meter=4/4;key_fifths=2;barlines=regular|regular;volta=none
CASE-Q2R9	W4	5	E027	note	EV0429	0	1/2	V01	pitch=E4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	5	E027	rest	EV0430	0	1/2	V03	articulations=
CASE-Q2R9	W4	5	E027	note	EV0431	1/2	1/2	V01	pitch=D4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	5	E027	note	EV0432	1/2	1/2	V03	pitch=D3;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	5	E027	note	EV0433	1	3/2	V01	pitch=D4;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	5	E027	note	EV0434	1	1/2	V03	pitch=F#3;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	5	E027	note	EV0435	3/2	1/2	V03	pitch=A3;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	5	E027	note	EV0436	2	1/2	V03	pitch=F#3;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	5	E027	note	EV0437	5/2	1/2	V01	pitch=D5;tie=none;grace=none;articulations=staccato;ornaments=
CASE-Q2R9	W4	5	E027	note	EV0438	5/2	1/2	V03	pitch=D3;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	5	E027	note	EV0439	3	1/2	V01	pitch=D5;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	5	E027	note	EV0440	3	1/2	V03	pitch=F#3;tie=none;grace=none;articulations=;ornaments=
CASE-Q2R9	W4	5	E027	note	EV0441	7/2	1/2	V01	pitch=E5;tie=none;grace=none;articulations=;ornaments=
